ID_Intervention,Date,ID_Machine,Type_Panne,Duree_Arret_h,Technicien,Pieces_Changees
INT-02909,2024-02-08,CMP-008,panne pneumatique,36.25,Céline Lefebvre,"Câble 3G2.5, Fusible 10A"
INT-02910,2024-02-01,PMP-002,Défaut Capteur,1.25,Alexandre Petit,"Relais temporisé, Graisse lithium NLGI 2, Contacteur LC1D09"
INT-02911,2024-07-21,CNC-009,Panne Mécanique,12.75,Marie SIMON,Aucune
INT-02912,2024-05-26,CMP-004,Panne Électrique,5.50,Julie Moreau,"Graisse lithium NLGI 2, Variateur ATV320, Capteur inductif M12"
INT-02913,2024-05-02,CMP-003,Défaut Lubrification,46.0.50,Marie Simon,"Vérin pneumatique ISO 6432, Joint torique NBR 40x3, Filtre hydraulique HF35"
INT-02914,2024-04-21,CVY-002,Panne Électrique,11.25,Marie Simon,Aucune
INT-02915,27-06-2024,PMP-006,Panne Hydraulique,33.50,Marie Simon,"Disjoncteur C16, Vérin pneumatique ISO 6432"
INT-02916,2024-01-31,MOT-005,Panne Hydraulique,36.50,Martin Dupont,"Disjoncteur C16, Courroie HTD 800-8M, Huile ISO VG 68"
INT-02917,2024-11-18,PMP-005,Panne Pneumatique,0.00,Pierre Rodriguez,"Contacteur LC1D09, Capteur inductif M12"
INT-02918,2024-02-11,CNC-002,Défaut Capteur,16.25,Nicolas Michel,Huile ISO VG 68
INT-02919,2024-04-27,CMP-008,Panne Hydraulique,23.75,Nicolas Michel,N/A
INT-02920,2024-07-26,CNC-010,Panne Électrique,43.50,Thomas Laurent,"Vérin pneumatique ISO 6432, Câble 3G2.5"
INT-02921,2024-02-06,CNC-002,Panne Électrique,34.25,Céline Lefebvre,Contacteur LC1D09
INT-02922,2024-11-26,MOT-006,Fuite,17.25,Julie Moreau,Electrovanne 5/2
INT-02923,2024-05-17,CVY-009,Panne Pneumatique,13.00,Nicolas Michel,Contacteur LC1D09
INT-02924,2024-02-20,CMP-010,Surchauffe,42.25,Sophie Bernard,"Filtre hydraulique HF35, Disjoncteur C16"
INT-02925,2024-02-20,CMP-010,Panne Électrique,15.25,Pierre Rodriguez,Electrovanne 5/2
INT-02926,2024-07-30,MOT-001,Fuite,42.00,Alexandre Petit,"Graisse lithium NLGI 2, Roulement SKF 6205"
INT-02927,2024-07-05,MOT-001,Défaut Capteur,10.25,Julie Moreau,"Capteur inductif M12, Fusible 10A"
INT-02928,2024-06-30,PMP-004,Panne Électrique,5.00,Isabelle Garcia,Capteur inductif M12
INT-02929,2024-07-01,PMP-009,Surchauffe,2.75,Sophie Bernard,
INT-02930,2024-03-09,MOT-001,Panne Hydraulique,22 heures 15 min,Sophie Bernard,Câble 3G2.5
INT-02931,2024-11-07,CVY-008,Défaut Capteur,44:15,Martin Dupont,"Câble 3G2.5, Roulement SKF 6205"
INT-02932,2024-12-22,CVY-001,Usure normale,37.50,Julie Moreau,"Electrovanne 5/2, Fusible 10A, Câble 3G2.5"
INT-02933,2024-08-22,MOT-010,Panne Pneumatique,47.75,Julie Moreau,Roulement SKF 6205
INT-02934,2024-12-03,CNC-005,Panne Pneumatique,22.00,T.Laurent,"Capteur inductif M12, Disjoncteur C16"
INT-02935,2024-01-29,PMP-003,Panne Électrique,46.25,Thomas Laurent,Capteur inductif M12
INT-02936,2024-10-29,MOT-006,Surchauffe,26.25,RODRIGUEZ,Filtre hydraulique HF35; Roulement SKF 6205
INT-02937,2024-03-11,PMP-006,Panne Mécanique,36.75,Thomas Laurent,Electrovanne 5/2
INT-02938,2024-12-12,MOT-009,Vibrations Anormales,8.75,Alexandre Petit,"Contacteur LC1D09, Filtre hydraulique HF35"
INT-02939,2024-04-06,MOT-001,Usure Normale,18.00,Nicolas Michel,Huile ISO VG 68
INT-02940,2024-02-23,CNC-004,Usure Normale,35.00,Nicolas Michel,Câble 3G2.5
INT-02941,2024-02-25,MOT-002,Panne Pneumatique,34.50,M. Dupont,
INT-02942,2024-05-25,PMP-008,Panne Pneumatique,48.25,Nicolas Michel,"Courroie HTD 800-8M, Huile ISO VG 68"
INT-02943,2024-07-01,MOT-010,Fuite,22.50,Pierre Rodriguez,Disjoncteur C16
INT-02944,2024-08-18,MOT-001,Panne Mecanique,7.75,Céline Lefebvre,"Filtre hydraulique HF35, Huile ISO VG 68, Variateur ATV320"
INT-02945,2024-11-14,CMP-006,Vibrations Anormales,47.25,S.Bernard,"Relais temporisé, Câble 3G2.5"
INT-02946,2024-04-18,CVY-004,Panne Hydraulique,11.25,Isabelle Garcia,Variateur ATV320
INT-02947,2024-06-26,MOT-005,Fuite,20:30,Julie Moreau,"Electrovanne 5/2, Câble 3G2.5"
INT-02948,2024-11-07,MOT-003,Panne Électrique,37 heures 15 min,Céline Lefebvre,Câble 3G2.5
INT-02949,2024-03-16,CNC-006,Panne Pneumatique,3.50,Thomas Laurent,Graisse lithium NLGI 2
INT-02950,2024-09-12,MOT-004,Fuite,27.50,Julie Moreau,
INT-02951,25.02.2024,CNC-008,Défaut capteur,38.50,RODRIGUEZ,
INT-02952,2024-08-13,CMP-010,Panne Pneumatique,7.25,Céline Lefebvre,Câble 3G2.5
INT-02953,2024-07-22,PMP-002,Défaut Capteur,7.00,Sophie Bernard,Capteur inductif M12
INT-02954,2024-07-14,CNC-004,Défaut Lubrification,23.50,Pierre Rodriguez,Roulement SKF 6205 - Fusible 10A - Capteur inductif M12
INT-02955,2024-05-25,CMP-001,Panne Pneumatique,16.00,I. Garcia,"Disjoncteur C16, Vérin pneumatique ISO 6432"
INT-02956,2024-06-10,MOT-008,Panne Electrique,17.25,Julie Moreau,-
INT-02957,2024-06-13,CVY-004,Panne Pneumatique,34.0.50,Isabelle Garcia,Huile ISO VG 68
INT-02958,2024-11-28,MOT-009,Usure Normale,46.75,Marie Simon,Relais temporisé
INT-02959,2024-07-28,MOT-006,Fuite,27:00,Julie Moreau,"Vérin pneumatique ISO 6432, Variateur ATV320"
INT-02960,2024-02-11,PMP-006,Fuites,33.75,Isabelle Garcia,Graisse lithium NLGI 2
INT-02961,2024-10-29,CVY-007,Panne Pneumatique,10.75,Nicolas Michel,"Electrovanne 5/2, Disjoncteur C16"
INT-02962,2024-08-06,CNC-009,Panne Électrique,27.25,Martin Dupont,"Joint torique NBR 40x3, Fusible 10A"
INT-02963,2024-09-08,CVY-003,Panne Mécanique,7.00,Nicolas Michel,Relais temporisé
INT-02964,2024-02-23,CNC-001,Usure normale,9.50,Sophie Bernard,"Fusible 10A, Relais temporisé"
INT-02965,2024-11-28,CNC-005,Panne Hydraulique,36.75,Pierre Rodriguez,
INT-02966,2024-03-24,CVY-008,panne pneumatique,5.75,Martin Dupont,Graisse lithium NLGI 2
INT-02967,2024-11-18,CMP-008,Surchauffe,39.50,Julie Moreau,Câble 3G2.5
INT-02968,2024-02-11,MOT-006,Fuite,11.75,Julie Moreau,
INT-02969,2024-02-07,CNC-001,Usure Normale,10.25,Alexandre Petit,Joint torique NBR 40x3
INT-02970,2024-11-07,CVY-006,Panne Mécanique,33.25,Alexandre Petit,Capteur inductif M12
INT-02971,2024-03-12,PMP-005,Panne Hydraulique,22.50,Céline Lefebvre,
INT-02972,2024-10-02,PMP-005,Usure Normale,19.75,Alexandre Petit,"Joint torique NBR 40x3, Vérin pneumatique ISO 6432"
INT-02973,2024-11-25,CVY-002,Surchauffe,46.25,Julie Moreau,Contacteur LC1D09
INT-02974,2024-03-10,CMP-004,Défaut Capteur,11.25,Alexandre Petit,Variateur ATV320
INT-02975,2024-07-25,CMP-001,Vibrations Anormales,11.50,Thomas Laurent,Filtre hydraulique HF35
INT-02976,2024-07-26,MOT-003,Surchauffe,3.25,Marie Simon,Huile ISO VG 68
INT-02977,2024-06-05,PMP-002,Panne Mécanique,7.25,Sophie Bernard,"Graisse lithium NLGI 2, Fusible 10A"
INT-02978,2024-03-09,CNC-003,Usure Normale,44.25,Nicolas Michel,-
INT-02979,2024-09-30,CNC-008,Surchauffe,23:15,Sophie Bernard,"Vérin pneumatique ISO 6432, Variateur ATV320"
INT-02980,2024-11-18,CVY-004,Surchauffe,18h00,RODRIGUEZ,"Disjoncteur C16, Joint torique NBR 40x3"
INT-02981,14-10-2024,CMP-006,,11 heures 30 min,Martin Dupont,"Filtre hydraulique HF35, Graisse lithium NLGI 2"
INT-02982,2024-05-15,CNC-009,Panne Hydraulique,18.00,I. Garcia,Roulement SKF 6205
INT-02983,2024-10-01,CMP-008,Surchauffe,45.75,Alexandre Petit,Joint torique NBR 40x3
INT-02984,2024-06-02,MOT-008,Défaut capteur,40.50,Julie Moreau,
INT-02985,2024-01-10,MOT-008,Panne Hydraulique,6.75,Alexandre Petit,Electrovanne 5/2
INT-02986,2024-03-13,PMP-009,Panne Électrique,31.00,Pierre Rodriguez,"Contacteur LC1D09, Graisse lithium NLGI 2"
INT-02987,2024-08-13,PMP-008,Vibrations Anormales,23.00,Alexandre Petit,Huile ISO VG 68
INT-02988,2024-11-09,PMP-008,Défaut Lubrification,43.0.00,Julie Moreau,
INT-02989,2024-11-03,CNC-010,Surchauffe,27.75,Martin Dupont,
INT-02990,2024-03-23,CMP-002,Surchauffe,26.25,Isabelle Garcia,Variateur ATV320
INT-02991,04/12/2024,CMP-009,Usure Normale,7.25,Marie Simon,Disjoncteur C16 / Capteur inductif M12
INT-02992,2024-03-28,CVY-009,Panne Électrique,23.00,Julie Moreau,Fusible 10A
INT-02993,2024-11-06,CVY-005,Panne Mécanique,19.5,Julie Moreau,"Courroie HTD 800-8M, Huile ISO VG 68"
INT-02994,2024-03-20,CMP-007,Panne Électrique,1.50,Alexandre Petit,Electrovanne 5/2
INT-02995,2024-11-02,CNC-009,Surchauffe,15.50,Marie Simon,Huile ISO VG 68
INT-02996,2024-03-17,CNC-010,panne pneumatique,9.25,Nicolas Michel,-
INT-02997,2024-05-27,MOT-003,Usure Normale,33.50,I. Garcia,"Capteur inductif M12, Huile ISO VG 68"
INT-02998,2024-06-24,MOT-005,Panne Mécanique,27.75,Alexandre Petit,Joint torique NBR 40x3
INT-02999,2024-08-30,MOT-004,Fuite,20.25,Celine Lefebvre,-
INT-03000,2024-12-07,PMP-004,Défaut Capteur,19.25,Julie Moreau,Huile ISO VG 68
INT-03001,2024-04-24,CNC-005,Vibrations Anormales,33.75,Isabelle Garcia,"Disjoncteur C16, Courroie HTD 800-8M, Câble 3G2.5"
INT-03002,2024-08-12,PMP-009,Vibrations Anormales,13.25,Thomas Laurent,Variateur ATV320
INT-03003,2024-04-11,PMP-010,PANNE HYDRAULIQUE,45:15,Alexandre Petit,Vérin pneumatique ISO 6432
INT-03004,2024-05-27,PMP-008,Défaut Lubrification,41h00,Isabelle Garcia,Relais temporisé
INT-03005,2024-08-10,PMP-004,Usure Normale,22.00,Sophie Bernard,Electrovanne 5/2
INT-03006,2024-06-01,CMP-004,Fuite,9.00,Céline Lefebvre,"Contacteur LC1D09, Huile ISO VG 68"
INT-03007,2024-01-07,CVY-009,Défaut Lubrification,31.25,Celine Lefebvre,
INT-03008,2024-05-08,CMP-010,Défaut Capteur,23.00,Céline Lefebvre,Joint torique NBR 40x3
INT-03009,2024-04-08,CNC-003,Panne Électrique,11.75,Thomas Laurent,"Capteur inductif M12, Graisse lithium NLGI 2"
INT-03010,2024-12-23,CVY-008,Défaut Capteur,32.00,Sophie Bernard,Disjoncteur C16
INT-03011,2024-04-11,PMP-009,Panne Hydraulique,25h15,I. Garcia,N/A
INT-03012,03.02.2024,MOT-006,Défaut Capteur,25.00,Isabelle Garcia,Roulement SKF 6205
INT-03013,2024-02-06,CMP-002,Panne Mecanique,14.25,Céline Lefebvre,Relais temporisé
INT-03014,2024-06-04,CNC-009,Fuites,38.50,Alexandre Petit,Graisse lithium NLGI 2
INT-03015,2024-08-09,MOT-007,Fuite,21.25,Alexandre Petit,Graisse lithium NLGI 2
INT-03016,2024-03-11,PMP-008,Usure Normale,15.25,Céline Lefebvre,
INT-03017,2024-06-30,CNC-003,Panne Mécanique,11.50,Marie Simon,Capteur inductif M12
INT-03018,2024-08-01,CVY-001,Défaut Capteur,1.50,Nicolas Michel,"Huile ISO VG 68, Electrovanne 5/2, Roulement SKF 6205"
INT-03019,2024-12-02,CVY-005,Défaut Lubrification,26.50,A. PETIT,Relais temporisé
INT-03020,2024-07-15,MOT-001,Surchauffe,25.00,Julie Moreau,
INT-03021,2024-08-04,CNC-001,Panne Electrique,6.25,Martin Dupont,-
INT-03022,2024-12-13,PMP-003,Vibration Anormale,0.75,Alexandre Petit,Roulement SKF 6205
INT-03023,2024-04-20,PMP-003,Usure Normale,22.00,Sophie Bernard,"Contacteur LC1D09, Fusible 10A"
INT-03024,2024-12-24,MOT-007,Panne Électrique,29.75,Isabelle Garcia,Joint torique NBR 40x3
INT-03025,2024-03-19,CVY-002,Usure Normale,15.25,Sophie Bernard,Disjoncteur C16
INT-03026,2024-05-14,MOT-003,Panne Mécanique,20.50,Sophie Bernard,"Câble 3G2.5, Disjoncteur C16"
INT-03027,2024-01-09,CVY-005,Usure Normale,45.25,Céline Lefebvre,Capteur inductif M12
INT-03028,2024-09-22,CMP-001,Panne Mécanique,1.50,Julie Moreau,"Roulement SKF 6205, Courroie HTD 800-8M"
INT-03029,2024-11-11,CMP-001,Vibration Anormale,1.75,Alexandre Petit,Roulement SKF 6205
INT-03030,2024-12-14,CMP-003,Défaut Capteur,41h00,Isabelle Garcia,Roulement SKF 6205
INT-03031,2024-11-10,CNC-005,Vibrations Anormales,6.25,Thomas Laurent,Huile ISO VG 68
INT-03032,2024-01-13,CMP-006,Panne Pneumatique,40.75,Julie Moreau,Fusible 10A
INT-03033,2024-11-17,CNC-004,Surchauffe,20.00,Alexandre Petit,"Variateur ATV320, Capteur inductif M12"
INT-03034,2024-06-15,MOT-006,Fuite,48.50,N.Michel,"Graisse lithium NLGI 2, Filtre hydraulique HF35"
INT-03035,2024-03-10,CVY-004,Fuite,16.75,Isabelle Garcia,N/A
INT-03036,2024-02-09,CNC-003,,38.00,Alexandre Petit,"Capteur inductif M12, Vérin pneumatique ISO 6432, Huile ISO VG 68"
INT-03037,2024-01-06,PMP-010,Vibrations Anormales,26.00,Nicolas Michel,Courroie HTD 800-8M
INT-03038,2024-01-25,PMP-009,Défaut Lubrification,20.25,Marie Simon,Huile ISO VG 68
INT-03039,2024-01-22,MOT-002,PANNE HYDRAULIQUE,5.25,Martin Dupont,"Fusible 10A, Variateur ATV320, Roulement SKF 6205"
INT-03040,2024-10-01,CNC-002,Défaut Lubrification,35.50,Céline Lefebvre,Joint torique NBR 40x3
INT-03041,2024-03-21,CNC-004,Défaut Capteur,46.8,Isabelle Garcia,"Câble 3G2.5, Disjoncteur C16"
INT-03042,2024-07-13,CVY-007,Usure Normale,37.75,Sophie Bernard,Contacteur LC1D09
INT-03043,2024-12-27,CMP-004,Panne Pneumatique,40.00,Céline Lefebvre,Câble 3G2.5
INT-03044,2024-02-04,CMP-004,panne pneumatique,42.00,Marie Simon,Variateur ATV320
INT-03045,2024-09-07,MOT-007,Panne Hydraulique,3.75,RODRIGUEZ,Fusible 10A
INT-03046,2024-03-22,CMP-007,Panne Électrique,4.50,I. Garcia,Graisse lithium NLGI 2
INT-03047,15.03.2024,CNC-006,Panne Pneumatique,32.25,Sophie Bernard,Roulement SKF 6205
INT-03048,2024-01-30,MOT-010,Défaut Lubrification,21.50,Celine Lefebvre,Fusible 10A
INT-03049,2024-08-24,CNC-004,Vibrations Anormales,33.75,Marie Simon,-
INT-03050,2024-11-21,CNC-008,Panne Hydraulique,17.75,A. PETIT,Aucune
INT-03051,2024-07-16,PMP-001,Panne Pneumatique,18h00,Julie Moreau,Relais temporisé
INT-03052,2024-07-13,CMP-001,Défaut Capteur,18.25,Marie Simon,
INT-03053,2024-08-11,CMP-006,Panne Mécanique,41.75,Marie Simon,Variateur ATV320
INT-03054,2024-09-04,CNC-002,Panne Hydraulique,36.00,Martin Dupont,Electrovanne 5/2
INT-03055,2024-12-26,CNC-003,Vibrations Anormales,3.25,Isabelle Garcia,Courroie HTD 800-8M
INT-03056,2024-07-09,MOT-002,Panne Mécanique,8.00,julie moreau,Disjoncteur C16
INT-03057,2024-12-20,CVY-010,Défaut Lubrification,14.25,Nicolas Michel,Relais temporisé
INT-03058,2024-03-06,PMP-003,Défaut Lubrification,33.75,Thomas Laurent,"Fusible 10A, Vérin pneumatique ISO 6432"
INT-03059,2024-12-07,PMP-009,Défaut Lubrification,34.2,Alexandre Petit,"Roulement SKF 6205, Contacteur LC1D09"
INT-03060,2024-11-15,PMP-002,Surchauffe,20.25,Marie Simon,Roulement SKF 6205
INT-03061,19.12.2024,CNC-006,Vibrations Anormales,22.00,Thomas Laurent,Câble 3G2.5
INT-03062,2024-10-16,CVY-005,Surchauffe,9.25,Alexandre Petit,"Variateur ATV320, Câble 3G2.5"
INT-03063,2024-12-08,CNC-009,Panne Pneumatique,20.00,Nicolas Michel,Huile ISO VG 68
INT-03064,2024-07-26,CMP-002,Vibrations Anormales,42.25,Martin Dupont,-
INT-03065,2024-07-23,CVY-001,Panne Mécanique,12.50,N.Michel,"Câble 3G2.5, Electrovanne 5/2, Capteur inductif M12"
INT-03066,2024-05-06,MOT-007,Usure Normale,31.00,Sophie Bernard,Variateur ATV320
INT-03067,2024-05-25,CVY-004,Surchauffe,3.00,Marie Simon,Electrovanne 5/2
INT-03068,2024-03-24,CMP-004,Panne Mécanique,20.75,Isabelle Garcia,"Courroie HTD 800-8M, Joint torique NBR 40x3, Vérin pneumatique ISO 6432"
INT-03069,2024-07-06,CNC-010,Panne Électrique,45.00,Pierre Rodriguez,Relais temporisé
INT-03070,2024-10-11,CNC-005,Vibrations Anormales,36.75,Martin Dupont,"Courroie HTD 800-8M, Electrovanne 5/2, Huile ISO VG 68"
INT-03071,2024-01-26,CVY-006,PANNE HYDRAULIQUE,7.25,Martin Dupont,Capteur inductif M12
INT-03072,2024-08-21,MOT-002,Défaut Capteur,30.25,Thomas Laurent,"Disjoncteur C16, Electrovanne 5/2"
INT-03073,2024-02-03,CNC-005,Panne Hydraulique,32:00,Julie Moreau,"Vérin pneumatique ISO 6432, Roulement SKF 6205"
INT-03074,2024-06-21,PMP-003,Panne Mécanique,43.75,Julie Moreau,"Vérin pneumatique ISO 6432, Roulement SKF 6205"
INT-03075,2024-08-05,CVY-004,Panne Hydraulique,20.50,Martin Dupont,Huile ISO VG 68
INT-03076,2024-06-07,CNC-008,Surchauffe,24h30,Marie SIMON,"Disjoncteur C16, Roulement SKF 6205"
INT-03077,2024-10-08,CVY-004,Usure Normale,3.25,Martin Dupont,"Courroie HTD 800-8M, Roulement SKF 6205"
INT-03078,2024-04-25,MOT-009,Fuite,27.25,Julie Moreau,Contacteur LC1D09
INT-03079,2024-02-12,PMP-004,Panne Électrique,16.75,Alexandre Petit,Joint torique NBR 40x3
INT-03080,2024-11-27,MOT-002,Panne Pneumatique,25.00,Marie SIMON,Disjoncteur C16
INT-03081,2024-02-06,CMP-004,Fuite,22.50,Julie Moreau,
INT-03082,2024-08-07,CNC-002,Panne Pneumatique,8.00,Marie Simon,Contacteur LC1D09
INT-03083,2024-11-24,CVY-010,Panne Mécanique,31h00,Martin Dupont,"Roulement SKF 6205, Filtre hydraulique HF35"
INT-03084,2024-06-26,CNC-010,Vibrations Anormales,35.25,Marie Simon,"Electrovanne 5/2, Roulement SKF 6205"
INT-03085,2024-10-19,CNC-002,Panne Pneumatique,15 heures 30 min,Thomas Laurent,Graisse lithium NLGI 2
INT-03086,2024-05-05,CNC-002,Vibrations Anormales,28.00,Thomas Laurent,Capteur inductif M12
INT-03087,2024-04-19,MOT-006,Panne Hydraulique,41.50,RODRIGUEZ,Relais temporisé
INT-03088,2024-06-01,MOT-006,panne pneumatique,10.75,Alexandre Petit,"Variateur ATV320, Huile ISO VG 68"
INT-03089,2024-02-01,MOT-006,Défaut Capteur,32.50,Julie Moreau,Fusible 10A
INT-03090,2024-12-08,CMP-008,Panne Électrique,12.50,Marie Simon,Relais temporisé
INT-03091,2024-03-14,PMP-006,Surchauffe,41.00,Pierre Rodriguez,Roulement SKF 6205
INT-03092,2024-05-10,CVY-006,,21.00,Nicolas Michel,Aucune
INT-03093,2024-07-10,MOT-005,Panne Mécanique,15.00,Pierre Rodriguez,
INT-03094,2024-07-02,CVY-001,Défaut Capteur,35.25,Nicolas Michel,"Roulement SKF 6205, Graisse lithium NLGI 2"
INT-03095,2024-12-25,CVY-004,Panne Hydraulique,29.00,Julie Moreau,Filtre hydraulique HF35
INT-03096,2024-01-25,PMP-007,Panne Hydraulique,45.75,Céline Lefebvre,Courroie HTD 800-8M - Contacteur LC1D09 - Disjoncteur C16
INT-03097,2024-12-24,PMP-009,Défaut Lubrification,15.2,Pierre Rodriguez,"Filtre hydraulique HF35, Fusible 10A"
INT-03098,2024-05-08,PMP-003,Défaut Lubrification,40.00,Marie Simon,Filtre hydraulique HF35
INT-03099,2024-08-20,CNC-004,Surchauffe,0.50,Marie Simon,Roulement SKF 6205
INT-03100,2024-04-15,CVY-003,Fuites,13.50,Alexandre Petit,"Electrovanne 5/2, Huile ISO VG 68, Disjoncteur C16"
INT-03101,2024-11-11,MOT-008,Panne Hydraulique,13.25,Nicolas Michel,
INT-03102,2024-11-03,PMP-008,Panne Hydraulique,31.75,Isabelle Garcia,-
INT-03103,2024-02-17,CMP-008,surchauffe,44.00,Nicolas Michel,Variateur ATV320
INT-03104,2024-04-08,CVY-003,Panne Pneumatique,7.25,Martin Dupont,Fusible 10A
INT-03105,2024-10-27,CVY-001,Panne Pneumatique,5.25,Nicolas Michel,Variateur ATV320
INT-03106,2024-12-27,CMP-005,Surchauffe,44.25,Céline Lefebvre,Variateur ATV320
INT-03107,2024-06-05,CNC-010,Panne Hydraulique,9.00,Thomas Laurent,"Graisse lithium NLGI 2, Huile ISO VG 68"
INT-03108,2024-10-14,CMP-010,Défaut Capteur,3.25,Céline Lefebvre,Capteur inductif M12
INT-03109,2024-02-13,MOT-009,Défaut capteur,23.75,Céline Lefebvre,Relais temporisé
INT-03110,2024-11-24,CNC-008,Panne Electrique,42.25,Marie Simon,"Relais temporisé, Vérin pneumatique ISO 6432"
INT-03111,2024-04-06,CVY-007,Panne Hydraulique,26.25,Martin Dupont,Fusible 10A
INT-03112,2024-06-22,MOT-001,Panne Mécanique,40.25,Pierre Rodriguez,N/A
INT-03113,2024-03-24,CMP-007,Panne Pneumatique,48.0.25,A. PETIT,Vérin pneumatique ISO 6432
INT-03114,2024-05-12,PMP-003,Panne Pneumatique,13.50,Pierre Rodriguez,Graisse lithium NLGI 2
INT-03115,2024-08-20,CNC-009,Vibrations Anormales,37.75,Sophie Bernard,Courroie HTD 800-8M
INT-03116,2024-09-13,CVY-002,Panne Mécanique,19.75,Marie SIMON,-
INT-03117,2024-05-02,CVY-004,Panne Mécanique,21.00,Pierre Rodriguez,Filtre hydraulique HF35
INT-03118,2024-05-07,MOT-010,,17.25,Marie Simon,Huile ISO VG 68
INT-03119,2024-07-14,CNC-003,Vibrations Anormales,33.00,Julie Moreau,"Roulement SKF 6205, Câble 3G2.5"
INT-03120,2024-08-26,MOT-006,Défaut Capteur,36.25,Céline Lefebvre,Contacteur LC1D09
INT-03121,2024-05-14,CNC-009,Panne Mécanique,48.00,M. Dupont,
INT-03122,2024-09-06,PMP-002,Panne Mécanique,1.50,Sophie Bernard,"Capteur inductif M12, Huile ISO VG 68"
INT-03123,2024-03-25,MOT-009,Défaut capteur,17.25,Céline Lefebvre,Vérin pneumatique ISO 6432
INT-03124,2024-07-11,PMP-001,Fuite,21.75,Marie Simon,"Filtre hydraulique HF35, Graisse lithium NLGI 2"
INT-03125,2024-07-26,CMP-008,Panne Mécanique,14 heures 0 min,Marie Simon,-
INT-03126,2024-09-10,CMP-005,Panne Pneumatique,48.50,Pierre Rodriguez,"Variateur ATV320, Joint torique NBR 40x3"
INT-03127,2024-08-20,CVY-003,Panne Mécanique,7.50,Nicolas Michel,"Huile ISO VG 68, Câble 3G2.5"
INT-03128,2024-02-21,CNC-009,Usure Normale,34.50,Céline Lefebvre,"Vérin pneumatique ISO 6432, Graisse lithium NLGI 2"
INT-03129,17-08-2024,PMP-003,Défaut Capteur,27.75,Sophie Bernard,"Variateur ATV320, Courroie HTD 800-8M"
INT-03130,2024-08-16,CMP-007,Panne Électrique,2.25,Pierre Rodriguez,"Fusible 10A, Capteur inductif M12"
INT-03131,2024-03-17,PMP-010,Usure Normale,24.0.50,Alexandre Petit,"Variateur ATV320, Roulement SKF 6205"
INT-03132,2024-10-09,MOT-004,Usure Normale,34.50,Marie SIMON,N/A
INT-03133,2024-04-30,PMP-002,Défaut Lubrification,2.25,M. Dupont,"Relais temporisé, Electrovanne 5/2"
INT-03134,2024-05-21,CMP-001,Panne Electrique,36.00,Sophie Bernard,"Courroie HTD 800-8M, Joint torique NBR 40x3"
INT-03135,2024-09-15,CMP-004,Panne Hydraulique,39.50,Martin Dupont,"Contacteur LC1D09, Vérin pneumatique ISO 6432"
INT-03136,2024-08-08,CVY-004,Panne Pneumatique,16.50,Céline Lefebvre,Variateur ATV320
INT-03137,2024-12-06,CMP-004,Panne Électrique,8.00,Céline Lefebvre,"Capteur inductif M12, Graisse lithium NLGI 2"
INT-03138,2024-06-30,MOT-005,Panne Hydraulique,5.25,Marie Simon,"Graisse lithium NLGI 2, Joint torique NBR 40x3"
INT-03139,2024-07-07,CNC-002,surchauffe,41.00,Pierre Rodriguez,
INT-03140,2024-10-03,CMP-006,Défaut Capteur,28.25,Sophie Bernard,"Fusible 10A, Disjoncteur C16"
INT-03141,2024-06-24,CMP-005,Panne Hydraulique,39.75,Céline Lefebvre,
INT-03142,2024-05-09,MOT-004,Panne Mécanique,0.00,Céline Lefebvre,
INT-03143,2024-05-07,MOT-009,Vibrations Anormales,1.50,N.Michel,Joint torique NBR 40x3
INT-03144,2024-02-01,MOT-005,Panne Électrique,20.50,Thomas Laurent,Electrovanne 5/2
INT-03145,2024-09-17,CVY-007,Surchauffe,29.25,Isabelle Garcia,Aucune
INT-03146,2024-01-22,CMP-010,Panne Électrique,20.00,Isabelle Garcia,-
INT-03147,2024-08-10,CVY-008,Usure Normale,41.00,Céline Lefebvre,Filtre hydraulique HF35 / Graisse lithium NLGI 2
INT-03148,2024-12-03,PMP-005,Fuite,2.00,Alexandre Petit,"Roulement SKF 6205, Joint torique NBR 40x3"
INT-03149,2024-01-17,CMP-002,Panne Pneumatique,25.50,Thomas Laurent,Câble 3G2.5
INT-03150,2024-06-25,PMP-009,Vibrations Anormales,21:15,Sophie Bernard,"Câble 3G2.5, Vérin pneumatique ISO 6432"
INT-03151,2024-10-04,PMP-004,Panne Hydraulique,18.0.75,Sophie Bernard,Capteur inductif M12
INT-03152,2024-04-22,MOT-009,Surchauffe,21.50,Pierre Rodriguez,Graisse lithium NLGI 2
INT-03153,2024-06-08,CMP-004,Défaut Capteur,31.00,Nicolas Michel,Variateur ATV320
INT-03154,2024-12-02,MOT-002,PANNE HYDRAULIQUE,35.75,Martin Dupont,"Joint torique NBR 40x3, Courroie HTD 800-8M"
INT-03155,2024-08-10,CNC-009,Fuite,32.25,Alexandre Petit,"Graisse lithium NLGI 2, Joint torique NBR 40x3, Capteur inductif M12"
